file,start_time,axis,rms,std,peak_to_peak,time_skew,time_kurtosis,band_energy_ratio,dominant_freq,spectral_centroid,peak_count,spectral_kurtosis,cluster,key,chatter_label
6mm420_cleaned.csv,0.0,Z,0.16027024596355038,0.1602676006109682,1.1063587495843503,-0.24337374484924615,0.8218678432083841,0.9649661770111335,108.0,119.28319038139782,26,25.850522321244476,1,6mm420_cleaned.csv_0.0_Z,1
6mm420_cleaned.csv,0.999769427,X,1.9402904448719895,1.9402872622842293,12.361239708758706,-0.2976688830897025,0.6264336725757595,0.9980410022132162,97.0,109.3759006866825,6,43.71761828525826,0,6mm420_cleaned.csv_0.999769427_X,0
6mm420_cleaned.csv,0.999769427,Y,1.123644075934073,1.1236401609854194,5.376571629661495,0.06242047889820266,-0.21914315000218387,0.9979423178244953,97.0,104.58477618226092,5,50.97516731421223,0,6mm420_cleaned.csv_0.999769427_Y,0
6mm420_cleaned.csv,0.999769427,Z,2.3988047002362096,2.3988028480678456,15.098416922376082,0.024912047988359585,1.5594968155576572,0.9996054848203151,97.0,101.5952265513011,4,39.375032701138856,0,6mm420_cleaned.csv_0.999769427_Z,0
6mm420_cleaned.csv,1.999539063,X,2.36944456523314,2.3694426422946484,8.498362516852437,-0.3498831346880133,-1.2795814895172495,0.9971152886329238,97.0,115.79898270929334,7,89.37448770489216,0,6mm420_cleaned.csv_1.999539063_X,0
6mm420_cleaned.csv,1.999539063,Y,1.4232896922094604,1.423289602391836,4.827702428641354,0.053814389670937615,-1.4369779990097629,0.9975580970413163,97.0,101.41742057271829,4,110.71032189530025,0,6mm420_cleaned.csv_1.999539063_Y,0
6mm420_cleaned.csv,1.999539063,Z,3.1345269675531977,3.1345269211306164,13.784931199523555,0.01626664195484583,-0.9068918148413676,0.9998470876904288,97.0,102.40172989883504,3,97.8108316893345,0,6mm420_cleaned.csv_1.999539063_Z,0
6mm420_cleaned.csv,2.999308802,X,2.5403879964730547,2.540386298264125,9.05277565945518,-0.5191073977616502,-1.2100658703171556,0.9977784007386766,97.0,118.12535950854742,5,121.14344939704962,0,6mm420_cleaned.csv_2.999308802_X,0
6mm420_cleaned.csv,2.999308802,Y,1.3989643933544464,1.3989642226697097,4.5146710072750125,0.0997302231559234,-1.4645712431909765,0.9982037549397613,97.0,101.08838707532034,3,147.86164654602592,0,6mm420_cleaned.csv_2.999308802_Y,0
6mm420_cleaned.csv,2.999308802,Z,2.7323772397684154,2.7323763124926868,10.218913159096386,-0.04594332519357341,-1.2687424551267072,0.9996311837102241,97.0,102.1919963411745,2,135.42931974516745,0,6mm420_cleaned.csv_2.999308802_Z,0
6mm420_cleaned.csv,3.999078542,X,2.492923946928266,2.4929223380900094,8.33556331824633,-0.457220264809962,-1.2954388453691124,0.9979100142213291,97.0,117.52935678473843,4,138.63665455645716,0,6mm420_cleaned.csv_3.999078542_X,0
6mm420_cleaned.csv,3.999078542,Y,1.3381425146381483,1.3381412957255192,4.306521288588036,0.09510082351241464,-1.5074994603352225,0.9981699786067727,97.0,102.44581406004164,3,169.22974126062107,0,6mm420_cleaned.csv_3.999078542_Y,0
6mm420_cleaned.csv,3.999078542,Z,3.1110199226833313,3.1110134207564677,11.041515830339716,0.09041493766962036,-1.3612707810523186,0.9993449475173599,97.0,102.08873111637773,2,154.1780511284689,0,6mm420_cleaned.csv_3.999078542_Z,0
6mm420_cleaned.csv,4.998848073,X,2.3722747743467467,2.3722741436668486,7.998282278485056,-0.3917461533030383,-1.274247320517999,0.9979548261642033,97.0,119.29860045762896,4,155.25246579061957,0,6mm420_cleaned.csv_4.998848073_X,0
6mm420_cleaned.csv,4.998848073,Y,1.3141843871327519,1.3141841748463419,4.293663191886086,0.10725983558954454,-1.4500499629890937,0.9987997591043053,97.0,103.62944546782431,3,173.43074907917267,0,6mm420_cleaned.csv_4.998848073_Y,0
6mm420_cleaned.csv,4.998848073,Z,3.1568086357095595,3.1568052843597063,10.363075065472207,0.13106619573059622,-1.4622155384430169,0.9996167035476026,97.0,104.64363550797383,2,177.27770498044399,0,6mm420_cleaned.csv_4.998848073_Z,0
6mm420_cleaned.csv,5.998617448,X,2.2599126536072527,2.259910398540494,8.11558688029427,-0.29072007034179076,-1.3496425059729078,0.9981446467170827,97.0,117.24438354862635,4,147.36131779157944,0,6mm420_cleaned.csv_5.998617448_X,0
6mm420_cleaned.csv,5.998617448,Y,1.4368215553504566,1.4368202954952092,4.8365164466886625,0.08101714667167673,-1.476772374606936,0.9979780876521321,97.0,101.94909210446482,3,166.76709222866737,0,6mm420_cleaned.csv_5.998617448_Y,0
6mm420_cleaned.csv,5.998617448,Z,3.2343925875951864,3.23439253407291,10.58125008268787,0.12836703133194505,-1.4398842436712547,0.9997999177238855,97.0,105.95130692858787,2,168.40716930171422,0,6mm420_cleaned.csv_5.998617448_Z,0
6mm420_cleaned.csv,6.998386771,X,2.149265117879719,2.1492639248119927,7.773256917233352,-0.3585665081280645,-1.2973457839587677,0.9970990202303612,97.0,116.88729285531291,3,170.03901728070008,0,6mm420_cleaned.csv_6.998386771_X,0
6mm420_cleaned.csv,6.998386771,Y,1.502678352946219,1.50267759080618,4.8025240274139485,0.10792178596246244,-1.4850721200367174,0.9986445798024534,97.0,102.90575601993922,1,182.36990601656103,0,6mm420_cleaned.csv_6.998386771_Y,0
6mm420_cleaned.csv,6.998386771,Z,3.50016219711101,3.5001596098191983,11.496149352793665,0.13795492402854906,-1.4239917314144093,0.9896609957880348,97.0,99.24059346859138,1,182.32562984675033,0,6mm420_cleaned.csv_6.998386771_Z,0
6mm420_cleaned.csv,7.998156094,X,2.177703117115919,2.17770300078919,7.905782803842358,-0.418180094006731,-1.2389989551897165,0.9655489863232506,97.0,113.07620779712728,6,139.90045669222926,0,6mm420_cleaned.csv_7.998156094_X,0
6mm420_cleaned.csv,7.998156094,Y,1.4810448883136162,1.4810448723760652,4.850058810326164,0.08506568948094051,-1.4907441748695238,0.995993287587127,97.0,102.62226641076123,2,179.11781040350252,0,6mm420_cleaned.csv_7.998156094_Y,0
6mm420_cleaned.csv,7.998156094,Z,3.120577836455783,3.1205746993321295,12.05796037439373,0.16938164745186488,-0.9893698602510947,0.8845395108258286,97.0,92.31366538485968,4,143.59582284604483,0,6mm420_cleaned.csv_7.998156094_Z,0
6mm420_cleaned.csv,8.997925365,X,2.1045521774624465,2.104551726715315,8.25818992902385,-0.42704531712343086,-1.1585400861619535,0.9603707335027707,97.0,113.566876166753,7,116.59321494147558,0,6mm420_cleaned.csv_8.997925365_X,0
6mm420_cleaned.csv,8.997925365,Y,1.4875484172070033,1.4875482733934127,5.071294291099139,0.03298601465208165,-1.477498908802908,0.996784817872897,97.0,103.00532480273766,2,160.38462160256088,0,6mm420_cleaned.csv_8.997925365_Y,0
6mm420_cleaned.csv,8.997925365,Z,2.937099911152105,2.9370746123895874,11.76073427606251,0.060417593439239206,-1.1681369840419562,0.9269101636213759,97.0,95.51783415912963,3,115.75163735996645,0,6mm420_cleaned.csv_8.997925365_Z,0
6mm420_cleaned.csv,9.997694479,X,2.0418567898063045,2.0418486634737825,7.792177651301959,-0.25143420299618996,-1.235032860165883,0.9962848697832094,97.0,114.93538172309813,4,122.71259503125553,0,6mm420_cleaned.csv_9.997694479_X,0
6mm420_cleaned.csv,9.997694479,Y,1.341423215791878,1.3414195178222506,4.350996197816977,-0.06422312299677914,-1.4700078355529098,0.9981381954565727,97.0,100.24749898029165,3,160.37783241185863,0,6mm420_cleaned.csv_9.997694479_Y,0
6mm420_cleaned.csv,9.997694479,Z,2.042617568242656,2.042617445845343,7.893124956011707,0.013632601944062354,-1.184676378903692,0.9989562218361483,97.0,108.84439908056314,3,150.05722514465663,0,6mm420_cleaned.csv_9.997694479_Z,0
6mm420_cleaned.csv,10.997463334,X,2.041765751658473,2.0417601920013837,6.9117146300112315,-0.16729529972085835,-1.3176371204547113,0.9975489429122057,97.0,115.90696910911245,4,137.14346104442427,0,6mm420_cleaned.csv_10.997463334_X,0
6mm420_cleaned.csv,10.997463334,Y,1.215491963153702,1.2154898930448552,3.8499216507835543,-0.06990861841813409,-1.5033666596840576,0.9966474037844294,97.0,98.89043109761828,3,152.09642678940773,0,6mm420_cleaned.csv_10.997463334_Y,0
6mm420_cleaned.csv,10.997463334,Z,1.8919439848912356,1.8919434488559699,6.886623156070582,-0.015056362226612897,-1.3714629069540318,0.9993946594491724,97.0,107.53932708490163,3,157.844763504426,0,6mm420_cleaned.csv_10.997463334_Z,0
6mm420_cleaned.csv,11.997231875,X,2.2431794719106612,2.243176067003267,8.143377166364091,-0.12830529944424454,-1.3103559578675914,0.9964128229354076,97.0,117.96097872841727,7,111.82933289813047,0,6mm420_cleaned.csv_11.997231875_X,0
6mm420_cleaned.csv,11.997231875,Y,1.2505523300370087,1.250552322009237,4.2024859001844295,-0.06000635461271951,-1.4469922003738793,0.9977934554187187,97.0,101.98114944944993,3,105.52826983432651,0,6mm420_cleaned.csv_11.997231875_Y,0
6mm420_cleaned.csv,11.997231875,Z,1.9162683102148557,1.9162664829335279,6.6759504634098,0.024137440671552737,-1.3876113693174064,0.9990199491952613,97.0,107.983295283139,3,159.49519991993438,0,6mm420_cleaned.csv_11.997231875_Z,0
6mm420_cleaned.csv,12.997000209,X,2.2148672081809107,2.2148576632056147,8.175603426532998,-0.124930488189478,-1.2159549015475375,0.9956618006303861,97.0,116.92367028277279,7,92.70081290355301,0,6mm420_cleaned.csv_12.997000209_X,0
6mm420_cleaned.csv,12.997000209,Y,1.2587681266876298,1.2587591282239046,4.2987350982563655,-0.08246775369587606,-1.329079023616192,0.9966730327687824,97.0,100.13385257333924,5,80.45247396845151,0,6mm420_cleaned.csv_12.997000209_Y,0
6mm420_cleaned.csv,12.997000209,Z,1.8638875658751364,1.8638831317715356,6.902074056643409,0.03997029473769315,-1.2838538220730513,0.9987739124839183,97.0,106.11685783441025,5,129.89007825560384,0,6mm420_cleaned.csv_12.997000209_Z,0
6mm420_cleaned.csv,13.996768334,X,2.122548310849533,2.1225480079932364,7.956523655827827,-0.11546631254097076,-1.2184007746592078,0.9964599065974333,97.0,117.44501382999447,7,54.89938507994964,0,6mm420_cleaned.csv_13.996768334_X,0
6mm420_cleaned.csv,13.996768334,Y,1.2276113682453755,1.2276093525631617,4.510150214396761,-0.11345229321774906,-1.1504397774563209,0.9978782267116136,92.0,103.50959805847967,6,54.36361809696876,0,6mm420_cleaned.csv_13.996768334_Y,0
6mm420_cleaned.csv,13.996768334,Z,1.8248213629904855,1.8248212644596808,7.1682272515938745,0.07650277017999706,-1.1952585113410144,0.9993070259796414,97.0,108.92116470012495,4,90.72768710081156,0,6mm420_cleaned.csv_13.996768334_Z,0
6mm420_cleaned.csv,14.996536407,X,1.983461982870307,1.9834498463732435,7.513575782876233,-0.07069709089078655,-1.112204996303214,0.997717941430412,97.0,112.68057003876791,7,32.03459436622928,0,6mm420_cleaned.csv_14.996536407_X,0
6mm420_cleaned.csv,14.996536407,Y,1.2132837639137877,1.2132837628036912,4.481127276185733,-0.16423183505644628,-1.1457325841692791,0.9983796306952556,92.0,106.05337841382388,9,38.69717490672631,0,6mm420_cleaned.csv_14.996536407_Y,0
6mm420_cleaned.csv,14.996536407,Z,1.6780455381986252,1.6780448958677734,6.709771565456325,0.047812611017757245,-1.0877530751823419,0.9995814023550855,97.0,108.3881969215514,4,62.12658864899967,0,6mm420_cleaned.csv_14.996536407_Z,0
6mm420_cleaned.csv,15.996304323,X,1.8792970374044662,1.8792941431150485,8.255299514194899,-0.12653943895737005,-0.8291205574127667,0.9969547833727501,93.0,114.55733097200422,8,29.835696086945532,0,6mm420_cleaned.csv_15.996304323_X,0
6mm420_cleaned.csv,15.996304323,Y,1.1981432418681928,1.1981416697772937,4.758794113164475,-0.1544982782969206,-1.0364254132957782,0.9972521443117159,93.0,106.87405699883952,9,34.216162424014456,0,6mm420_cleaned.csv_15.996304323_Y,0
6mm420_cleaned.csv,15.996304323,Z,1.5329034005767033,1.5328991116754986,6.527369471269132,0.059348860496327614,-0.8551214547368504,0.9988578239092982,97.0,107.01456366542867,5,74.00960001006673,0,6mm420_cleaned.csv_15.996304323_Z,0
6mm420_cleaned.csv,16.996072136,X,1.87782979968265,1.8778287856306017,8.295110111343835,-0.10368250676970496,-0.9292073808931574,0.994859362761427,92.0,114.80832809020418,11,26.273056290285204,0,6mm420_cleaned.csv_16.996072136_X,0
6mm420_cleaned.csv,16.996072136,Y,1.191805273108942,1.1918030696367043,4.950417606313646,-0.20147578913168482,-1.0552512701409087,0.9979113298196151,93.0,105.94881779433318,10,41.611380593896165,0,6mm420_cleaned.csv_16.996072136_Y,0
6mm420_cleaned.csv,16.996072136,Z,1.5496735297716975,1.549665255177865,6.152199030221135,0.027086073055296173,-1.062352253550264,0.9983070076465418,97.0,102.25484897995815,8,35.640790701427626,0,6mm420_cleaned.csv_16.996072136_Z,0
6mm420_cleaned.csv,17.995839844,X,1.8214183848675976,1.821410795420611,7.850520163796772,-0.08404640845604086,-0.8157363352680269,0.997304645071669,93.0,115.47890417118302,7,49.325102789100264,0,6mm420_cleaned.csv_17.995839844_X,0
6mm420_cleaned.csv,17.995839844,Y,1.063441305024369,1.063440774982139,4.295197004695114,-0.23147380639857087,-1.0144531501152183,0.9978978309554203,93.0,112.30657386229423,9,38.97804978904626,0,6mm420_cleaned.csv_17.995839844_Y,0
6mm420_cleaned.csv,17.995839844,Z,1.4888408517508527,1.4888404433389808,6.357837457584155,0.005917279951814284,-0.7994739769479917,0.9991812455872198,97.0,110.00389238388297,6,61.02689659961648,0,6mm420_cleaned.csv_17.995839844_Z,0
6mm420_cleaned.csv,18.995607657,X,2.203973457192772,2.2039734567496345,7.903653359895323,-0.037838050803771235,-1.2046430503634196,0.9975482855632369,97.0,122.8149132993713,6,93.68437129214779,0,6mm420_cleaned.csv_18.995607657_X,0
6mm420_cleaned.csv,18.995607657,Y,1.3257019904979792,1.3257004204730511,4.649651035584054,-0.06848584095392378,-1.336607195067139,0.9981715105548034,97.0,102.88979607128421,5,81.67435506439207,0,6mm420_cleaned.csv_18.995607657_Y,0
6mm420_cleaned.csv,18.995607657,Z,1.604172423346668,1.6041723297499257,6.3775026845622715,0.09329029294318053,-1.2734334582536178,0.9995359967738962,97.0,111.04412689439381,5,147.2836711132498,0,6mm420_cleaned.csv_18.995607657_Z,0
6mm420_cleaned.csv,19.995375573,X,2.150789177171485,2.1507891405280444,7.938683233858464,-0.03594449785873453,-1.2257214929534714,0.9949575794774426,97.0,122.87439581989152,5,121.39410252157357,0,6mm420_cleaned.csv_19.995375573_X,0
6mm420_cleaned.csv,19.995375573,Y,1.2504021262943303,1.2504020736872976,4.3719104351093385,-0.04404426310779418,-1.4189482706973926,0.9974663187690488,97.0,102.4228768098827,3,111.68075150289862,0,6mm420_cleaned.csv_19.995375573_Y,0
6mm420_cleaned.csv,19.995375573,Z,1.6121771928345565,1.6121766995513314,5.848801537292752,0.05041369959997125,-1.3470297545372465,0.9994191742260116,97.0,109.51449762948592,7,148.1930930220918,0,6mm420_cleaned.csv_19.995375573_Z,0
6mm420_cleaned.csv,20.99514349,X,2.23068381159631,2.2306815383958143,7.7190243328385915,0.03882399655466774,-1.2755323555446452,0.9967986705007269,97.0,119.16565923117695,5,139.7883205618065,0,6mm420_cleaned.csv_20.99514349_X,0
6mm420_cleaned.csv,20.99514349,Y,1.2617153644906454,1.2617119549790283,4.314736692242821,-0.023723064377540144,-1.467917830181816,0.9978016979790202,97.0,100.4786255724862,3,140.44606751947748,0,6mm420_cleaned.csv_20.99514349_Y,0
6mm420_cleaned.csv,20.99514349,Z,1.630382626900064,1.6303788207387655,6.070556240331296,0.07893686924572964,-1.325844368956969,0.9988696255146037,97.0,107.54347859545886,4,134.96864921000005,0,6mm420_cleaned.csv_20.99514349_Z,0
6mm420_cleaned.csv,21.994911771,X,2.209016145691033,2.2090105186434124,7.674124111608221,-0.07817268046204986,-1.346813961983031,0.9982748194601003,97.0,119.90082803576992,5,137.73749798221294,0,6mm420_cleaned.csv_21.994911771_X,0
6mm420_cleaned.csv,21.994911771,Y,1.2590277054728154,1.259026575557833,4.1730024984852125,-0.022354520221402274,-1.45185224054927,0.9983764927265084,97.0,103.43588808678201,3,130.21683757353858,0,6mm420_cleaned.csv_21.994911771_Y,0
6mm420_cleaned.csv,21.994911771,Z,1.7501692784624427,1.7501679286777572,6.477089882972917,0.07393566102234772,-1.3636860822590517,0.9992273968380069,97.0,109.67389325370705,3,147.32401537542302,0,6mm420_cleaned.csv_21.994911771_Z,0
6mm420_cleaned.csv,22.99468125,X,2.109643029720603,2.1096428336193234,7.209942745073976,-0.14565272990625316,-1.3087420426213037,0.9965865687321209,97.0,118.90167019991632,6,100.15950891788178,0,6mm420_cleaned.csv_22.99468125_X,0
6mm420_cleaned.csv,22.99468125,Y,1.255549476992986,1.2555494495174095,4.4288024805680255,-0.03837459114989862,-1.3242196081857822,0.9981660140341678,97.0,106.18662900912288,4,85.72377935369182,0,6mm420_cleaned.csv_22.99468125_Y,0
6mm420_cleaned.csv,22.99468125,Z,1.7946486984691,1.7946483343616109,6.937763028764241,0.07211306318987548,-1.290437984177707,0.9996074707562758,97.0,110.56053702516112,5,153.29804860495335,0,6mm420_cleaned.csv_22.99468125_Z,0
6mm420_cleaned.csv,23.994452136,X,2.0908049670509135,2.0908021238624763,7.645070741617337,-0.12339491590683285,-1.2644665913738673,0.9941059090289943,97.0,118.54707868177258,7,71.84652130523514,0,6mm420_cleaned.csv_23.994452136_X,0
6mm420_cleaned.csv,23.994452136,Y,1.21629419823956,1.2162929970425225,4.566029321079077,-0.055146593858607755,-1.1913426099474032,0.9983130990772536,97.0,105.37708523250116,6,63.91509319634173,0,6mm420_cleaned.csv_23.994452136_Y,0
6mm420_cleaned.csv,23.994452136,Z,1.7499456115007017,1.7499434761390156,7.062415674482004,0.045606254447835524,-1.2462347253767005,0.9991618156697378,97.0,107.97288326829892,5,110.10287794684143,0,6mm420_cleaned.csv_23.994452136_Z,0
6mm420_cleaned.csv,24.994224011,X,1.8521978799278218,1.8521972942657932,8.22023966207749,-0.22148249496297612,-0.8529999577841982,0.9970290260394581,93.0,118.3734748956043,12,25.126852529825943,0,6mm420_cleaned.csv_24.994224011_X,0
6mm420_cleaned.csv,24.994224011,Y,1.1534960052445555,1.1534951531925715,4.395226802872242,-0.12889307790156798,-1.022243452506439,0.9976593434152035,93.0,109.84194615536957,8,36.88138665150843,0,6mm420_cleaned.csv_24.994224011_Y,0
6mm420_cleaned.csv,24.994224011,Z,1.5510114901196745,1.5510026441858464,6.819616450095058,0.042978401245588556,-0.8752161441870423,0.9981468708377471,97.0,104.69220785845336,5,67.0119253073136,0,6mm420_cleaned.csv_24.994224011_Z,0
6mm420_cleaned.csv,25.993996615,X,1.796152860750735,1.7961499392651454,8.031473399629458,-0.14882634111764706,-0.7114489067775782,0.9975884043539124,93.0,115.62426553238978,10,32.45937626299852,0,6mm420_cleaned.csv_25.993996615_X,0
6mm420_cleaned.csv,25.993996615,Y,1.1190489715394398,1.1190485830423076,4.328333321592833,-0.1724960017428614,-0.9965737354580826,0.9970164481961192,93.0,110.9674821123846,9,35.333489519140564,0,6mm420_cleaned.csv_25.993996615_Y,0
6mm420_cleaned.csv,25.993996615,Z,1.5278419680962727,1.5278197804002596,6.478763715615461,0.0027228907923241307,-0.7769121449518899,0.9958290772866192,97.0,100.94482878527472,8,48.421728623083304,0,6mm420_cleaned.csv_25.993996615_Z,0
6mm420_cleaned.csv,26.993769323,X,1.7749720242787839,1.7749693809352594,8.086348452014086,-0.11727304123968763,-0.8344385059941728,0.9963432237799583,93.0,117.61416424460171,7,47.13216940251343,0,6mm420_cleaned.csv_26.993769323_X,0
6mm420_cleaned.csv,26.993769323,Y,1.1295631492538103,1.1295620644782387,4.581805949680979,-0.14894848719891435,-0.9040262184260284,0.9973990055081484,93.0,109.47319775611848,8,58.45901367269309,0,6mm420_cleaned.csv_26.993769323_Y,0
6mm420_cleaned.csv,26.993769323,Z,1.4640878412358913,1.4640834471085549,6.453621496225395,0.01579540980640334,-0.6896749655695191,0.9986645306420938,97.0,107.07425676740452,7,55.00168281883933,0,6mm420_cleaned.csv_26.993769323_Z,0
6mm420_cleaned.csv,27.993541927,X,1.9457949237268726,1.9457806421368518,8.32457899426003,-0.12436549243113196,-0.975203729289646,0.9961086384216604,97.0,113.40898004162871,8,44.82490610169137,0,6mm420_cleaned.csv_27.993541927_X,0
6mm420_cleaned.csv,27.993541927,Y,1.1495031267794682,1.1494967277613544,4.660313930381319,-0.18636327286551135,-0.8960337084553496,0.9949857617364475,92.0,108.968070517095,9,57.33797318194662,0,6mm420_cleaned.csv_27.993541927_Y,0
6mm420_cleaned.csv,27.993541927,Z,1.5577899647990885,1.5577892494522096,6.632035949849822,0.03956125610028412,-0.8966355627988456,0.9984814287736505,97.0,108.29616763873365,7,46.870902621532316,0,6mm420_cleaned.csv_27.993541927_Z,0
6mm420_cleaned.csv,28.993314219,X,1.9439564624652292,1.9439303469323155,7.732332343704659,-0.17771422625960115,-1.0128150424855684,0.9937090905372106,97.0,110.82439876402515,9,26.200930144267943,0,6mm420_cleaned.csv_28.993314219_X,0
6mm420_cleaned.csv,28.993314219,Y,1.2206650798719572,1.220644173128226,4.658142391924011,-0.11390151838626267,-1.149160122178822,0.9929618288682338,93.0,101.52554972418766,8,34.88543944093081,0,6mm420_cleaned.csv_28.993314219_Y,0
6mm420_cleaned.csv,28.993314219,Z,1.6200851009291053,1.620077909455953,6.447313870499208,0.030595673334748292,-1.0625453639036224,0.9987481150799039,97.0,106.66259846866737,5,68.34275570853673,0,6mm420_cleaned.csv_28.993314219_Z,0
6mm715_cleaned.csv,0.0,X,1.9697274894898849,1.9697239369349089,6.750777733172962,0.11065690369262697,-1.3852971760985422,0.9983312277011923,99.0,112.0207423280791,2,174.79416465186338,0,6mm715_cleaned.csv_0.0_X,0
6mm715_cleaned.csv,0.0,Y,1.1252172660508795,1.1252171513674447,3.590441682563829,0.018506607472094247,-1.482802565018135,0.9983890127435495,99.0,102.24006153445498,1,186.24745854156856,0,6mm715_cleaned.csv_0.0_Y,0
6mm715_cleaned.csv,0.0,Z,2.4572727789384166,2.457269490355019,9.2605886210297,0.10567613649966662,-1.3264357420910688,0.9987698747856321,99.0,111.13105090303512,4,174.70739370819007,0,6mm715_cleaned.csv_0.0_Z,0
6mm715_cleaned.csv,0.999759687,X,1.9551731481663541,1.9551731127790357,6.873015255638729,0.03460918402220048,-1.3271434492694971,0.9909083571830545,99.0,108.36911720320653,4,161.02084831922537,0,6mm715_cleaned.csv_0.999759687_X,0
6mm715_cleaned.csv,0.999759687,Y,1.1034807382679714,1.103480466501987,3.9100769619009017,0.002886282682289927,-1.434478575207254,0.9938090738424235,99.0,99.79131535758032,2,170.0183902839388,0,6mm715_cleaned.csv_0.999759687_Y,0
6mm715_cleaned.csv,0.999759687,Z,2.465291849346067,2.4652817980056088,9.171281786779716,-0.005544291500409958,-1.235719271893839,0.9807683420306389,99.0,101.05521977916617,3,143.65294450332408,0,6mm715_cleaned.csv_0.999759687_Z,0
6mm715_cleaned.csv,1.999519271,X,1.6964392186154316,1.6964381450005506,6.526798524851771,-0.11351490805849851,-1.2971198801130366,0.9807793851953372,99.0,100.5036589032095,5,127.6411225510846,0,6mm715_cleaned.csv_1.999519271_X,0
6mm715_cleaned.csv,1.999519271,Y,0.971850997818632,0.9718509489796143,3.6717596291596912,-0.013298953542161502,-1.3649218455211343,0.9923886621151481,99.0,100.58697443532233,4,128.65918754749472,0,6mm715_cleaned.csv_1.999519271_Y,0
6mm715_cleaned.csv,1.999519271,Z,2.2320185708408986,2.232012766393983,9.869098476672235,-0.005996408206771138,-0.7578492403163906,0.9457252821655057,99.0,93.71362812576693,3,100.47890200703543,0,6mm715_cleaned.csv_1.999519271_Z,0
6mm715_cleaned.csv,2.999278906,X,1.4966855241774015,1.4966834511424942,6.209896623476144,-0.05784069949048881,-0.8897493176684126,0.997342363982708,99.0,100.90520685655711,4,73.9907810731216,0,6mm715_cleaned.csv_2.999278906_X,0
6mm715_cleaned.csv,2.999278906,Y,0.8160275124204492,0.8160239687091326,3.17415445446746,0.022090244871719653,-1.041961113313874,0.995856821626203,99.0,105.84968643974078,6,72.0895438567818,0,6mm715_cleaned.csv_2.999278906_Y,0
6mm715_cleaned.csv,2.999278906,Z,1.5811120661231624,1.5811057671695943,8.513988547372078,0.10351622424838668,-0.41516039206762034,0.9913251211086682,99.0,99.81058850124641,5,73.75861811417361,0,6mm715_cleaned.csv_2.999278906_Z,0
6mm715_cleaned.csv,3.999038646,X,1.4072836402693876,1.4072835917705107,5.821505258718423,-0.10115492471975747,-0.9521189337643965,0.997620360697552,99.0,102.83066752889512,6,65.20799865043132,0,6mm715_cleaned.csv_3.999038646_X,0
6mm715_cleaned.csv,3.999038646,Y,0.8621197053393005,0.8621195767369867,3.1866844133133876,-0.0018349241723533425,-1.2020638818229785,0.996248436215586,99.0,103.85956952188069,6,64.76984723938295,0,6mm715_cleaned.csv_3.999038646_Y,0
6mm715_cleaned.csv,3.999038646,Z,1.674691080462602,1.6746901115417014,7.350883091887292,0.029100973925288237,-0.7063993592549678,0.99376910340702,99.0,99.02206035232362,5,58.232492151886,0,6mm715_cleaned.csv_3.999038646_Z,0
6mm715_cleaned.csv,4.998798385,X,1.749510481544657,1.7495104529677619,7.378461014942696,-0.15631064412563073,-0.7725604549337439,0.998981955376658,99.0,105.66309379440565,10,49.633577671110736,0,6mm715_cleaned.csv_4.998798385_X,0
6mm715_cleaned.csv,4.998798385,Y,0.8737114820922618,0.873711185562164,3.600643588966335,0.007998429733699058,-0.9476726943513434,0.9970433123614961,99.0,103.9811474408205,8,52.25605933349433,0,6mm715_cleaned.csv_4.998798385_Y,0
6mm715_cleaned.csv,4.998798385,Z,1.2051595675312623,1.2051589539940368,8.072325277848439,-0.06345396097082484,1.0711333436582544,0.9983111353003238,99.0,120.01321851213862,12,26.763229607781394,0,6mm715_cleaned.csv_4.998798385_Z,0
6mm715_cleaned.csv,5.998558698,X,2.0781276684146297,2.0781184420320953,7.928791267096334,-0.11723886076763831,-1.0158362616603822,0.9985412726530211,99.0,102.32743309150584,6,54.33287180266086,0,6mm715_cleaned.csv_5.998558698_X,0
6mm715_cleaned.csv,5.998558698,Y,0.9241011775545771,0.9241001549915431,3.912526883647609,-0.03690665278467505,-0.8977195802077276,0.9970775333977041,99.0,104.43480122941774,6,56.992596557930085,0,6mm715_cleaned.csv_5.998558698_Y,0
6mm715_cleaned.csv,5.998558698,Z,1.0458420113108475,1.0458364712673143,5.338147278917118,-0.8384517131193199,0.6557079662020384,0.9978353189887444,99.0,127.14945214018927,12,42.0513706649058,0,6mm715_cleaned.csv_5.998558698_Z,0
6mm715_cleaned.csv,6.998320208,X,2.2555109628032857,2.2554935167416503,8.640605102655915,-0.12588538170035088,-0.9750363462880438,0.9974907269885428,99.0,99.93995683018956,4,63.57655743669328,0,6mm715_cleaned.csv_6.998320208_X,0
6mm715_cleaned.csv,6.998320208,Y,0.958200637038897,0.9581964335608716,4.022195796813393,-0.026154786075760043,-0.9335666171769836,0.9973542671836542,99.0,102.9906383027034,5,70.55804892667373,0,6mm715_cleaned.csv_6.998320208_Y,0
6mm715_cleaned.csv,6.998320208,Z,1.0707210527459528,1.0707102339265293,5.867302871144798,-0.6463605935151114,0.6208379252864122,0.9899289382589186,99.0,126.08505926997846,7,49.99583686673366,0,6mm715_cleaned.csv_6.998320208_Z,0
6mm715_cleaned.csv,7.998082917,X,2.283854071632393,2.2838401002769517,8.853092223423817,-0.1262245568988802,-0.9787361860958299,0.9978334540300773,99.0,101.34448489947914,5,63.84941667873291,0,6mm715_cleaned.csv_7.998082917_X,0
